Epoch, Loss
1, 0.19537909994125366
2, 0.19506303469340006
3, 0.19500570034186046
4, 0.19476806014378867
5, 0.19413794299761455
6, 0.19388706013361612
7, 0.19375584309101104
8, 0.19358593753178915
9, 0.19350206360022226
10, 0.19328207825024923
11, 0.19335898911952973
12, 0.19318305752277373
13, 0.19316563897132874
14, 0.19318109867572786
15, 0.19301545622348784
16, 0.19304536766211192
17, 0.19308912103176118
18, 0.1927748843352
19, 0.19293400061130522
20, 0.19290607279141744
